Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,2003,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,787950378.4
Ireland,IRL,2002,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,587765564
Ireland,IRL,2001,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,273767791.7
Ireland,IRL,2000,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,180892623.9
Ireland,IRL,1999,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,120483360.3
Ireland,IRL,1998,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,166191528.3
Ireland,IRL,1997,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,169957229.6
Ireland,IRL,1996,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,179248428.3
Ireland,IRL,1995,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,173176376.3
Ireland,IRL,1994,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,161722656.3
Ireland,IRL,1993,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,159769455
Ireland,IRL,1992,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,177219314.6
Ireland,IRL,1991,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,167839157.1
Ireland,IRL,1990,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,165348129.3
Ireland,IRL,1989,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,127232048
Ireland,IRL,1988,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,152347991.9
Ireland,IRL,1987,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,195164474.5
Ireland,IRL,1986,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,92841346.74
Ireland,IRL,1985,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,61831905.36
Ireland,IRL,1984,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,87452072.14
Ireland,IRL,2018,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,40900554448.0038
Ireland,IRL,2017,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,3397575466.98325
Ireland,IRL,2016,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,14349608167.5609
Ireland,IRL,2015,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,31682331969.6243
Ireland,IRL,2014,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,8918824411.84504
Ireland,IRL,2013,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,14436274710.2326
Ireland,IRL,2012,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,9240448060.17682
Ireland,IRL,2011,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2829018505.41802
Ireland,IRL,2010,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2319661324.96392
Ireland,IRL,2009,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-5007385900.33075
Ireland,IRL,2008,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-15302982165.932
Ireland,IRL,2007,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-13848550480.3311
Ireland,IRL,2006,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-7862125526.79035
Ireland,IRL,2005,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-7144573582.78567
Ireland,IRL,2018,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,10.6933051303362
Ireland,IRL,2017,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.01470440892676
Ireland,IRL,2016,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.77487378741154
Ireland,IRL,2015,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,10.8687315236963
Ireland,IRL,2014,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,3.4505975020644
Ireland,IRL,2013,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,6.05184059239907
Ireland,IRL,2012,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.10687522104301
Ireland,IRL,2011,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.19130431984174
Ireland,IRL,2010,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.04419279811479
Ireland,IRL,2009,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.1189328266413
Ireland,IRL,2008,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-5.56393382478775
Ireland,IRL,2007,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-5.13065204270603
Ireland,IRL,2006,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.38762842916461
Ireland,IRL,2005,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.37567028973601
Ireland,IRL,2018,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-14138151443.2142
Ireland,IRL,2017,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-15734357329.1422
Ireland,IRL,2016,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,6226778013.59639
Ireland,IRL,2015,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,25040667082.0667
Ireland,IRL,2014,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,8783034819.55244
Ireland,IRL,2013,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,13318025311.49
Ireland,IRL,2012,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-1047496710.1148
Ireland,IRL,2011,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-13920775512.8923
Ireland,IRL,2010,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-8404860937.37365
Ireland,IRL,2009,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,1902006940.1096
Ireland,IRL,2008,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-25195585969.9734
Ireland,IRL,2007,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-16799912804.0074
Ireland,IRL,2006,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-6244984103.36326
Ireland,IRL,2005,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,729729788.270992
Ireland,IRL,2018,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-82230622557.1338
Ireland,IRL,2017,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-68919013914.1934
Ireland,IRL,2016,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-51314070328.5117
Ireland,IRL,2015,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-60826410948.1532
Ireland,IRL,2014,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-33617152846.4974
Ireland,IRL,2013,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-34402614113.6438
Ireland,IRL,2012,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-39982202048.6477
Ireland,IRL,2011,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-44291994302.807
Ireland,IRL,2010,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-34294581221.2121
Ireland,IRL,2009,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-38819026555.2096
Ireland,IRL,2008,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-37140712915.877
Ireland,IRL,2007,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-38087496623.1925
Ireland,IRL,2006,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-30157314878.1866
Ireland,IRL,2005,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-30998345655.8153
Ireland,IRL,2018,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,127121689439.845
Ireland,IRL,2017,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,75812167837.1143
Ireland,IRL,2016,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,68649293779.4876
Ireland,IRL,2015,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,96215066586.5829
Ireland,IRL,2014,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,46179733499.1624
Ireland,IRL,2013,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,50688315303.8524
Ireland,IRL,2012,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,50760069402.5249
Ireland,IRL,2011,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,48813620873.0114
Ireland,IRL,2010,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,38453010693.2179
Ireland,IRL,2009,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,35648697991.4307
Ireland,IRL,2008,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,23713273170.1521
Ireland,IRL,2007,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,25499501757.0596
Ireland,IRL,2006,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,22888761351.906
Ireland,IRL,2005,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,23568794531.6351
Ireland,IRL,2018,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,133535417684.185
Ireland,IRL,2017,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,123713642632.928
Ireland,IRL,2016,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,113890712822.401
Ireland,IRL,2015,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,125778291157.023
Ireland,IRL,2014,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,57768167042.5409
Ireland,IRL,2013,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,49987596420.5168
Ireland,IRL,2012,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,55672532618.3345
Ireland,IRL,2011,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,60316632292.7489
Ireland,IRL,2010,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,56654462130.4473
Ireland,IRL,2009,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,55494181498.1546
Ireland,IRL,2008,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,45519984660.1219
Ireland,IRL,2007,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,39236005523.0475
Ireland,IRL,2006,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,38113650751.1332
Ireland,IRL,2005,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,40017994163.7271
Ireland,IRL,2018,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,5535203173.54393
Ireland,IRL,2017,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,9404703271.23006
Ireland,IRL,2016,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-1992377903.69106
Ireland,IRL,2015,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-5192109259.3974
Ireland,IRL,2014,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-315631672.254518
Ireland,IRL,2013,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-1218230082.12811
Ireland,IRL,2012,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-7732142849.90079
Ireland,IRL,2011,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-16476621000.6223
Ireland,IRL,2010,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-9897319221.06773
Ireland,IRL,2009,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,8664072827.86465
Ireland,IRL,2008,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-10073042022.4386
Ireland,IRL,2007,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-3106562265.48309
Ireland,IRL,2006,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,1238635636.30668
Ireland,IRL,2005,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,7457050582.81899
Ireland,IRL,2018,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,29823999075.7968
Ireland,IRL,2017,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-55346188075.9552
Ireland,IRL,2016,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,23025126293.4955
Ireland,IRL,2015,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-45425904737.9368
Ireland,IRL,2014,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,11691226745.923
Ireland,IRL,2013,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-12373905008.662
Ireland,IRL,2012,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-19618721269.1967
Ireland,IRL,2011,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-25222409925.4464
Ireland,IRL,2010,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-20925416484.7042
Ireland,IRL,2009,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,540847188.771246
Ireland,IRL,2008,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,34912564500.8935
Ireland,IRL,2007,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-4010888042.20378
Ireland,IRL,2006,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,20832366494.6158
Ireland,IRL,2005,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,44839954701.8212
Ireland,IRL,2018,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-7064485079.71617
Ireland,IRL,2017,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-62993130040.1736
Ireland,IRL,2016,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,29536230251.6592
Ireland,IRL,2015,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-130635125650.56
Ireland,IRL,2014,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-27807235323.3726
Ireland,IRL,2013,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,57070251784.2953
Ireland,IRL,2012,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,1766375681.62834
Ireland,IRL,2011,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-37189034304.2342
Ireland,IRL,2010,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-119316994230.303
Ireland,IRL,2009,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-34395400252.1809
Ireland,IRL,2008,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,62441579955.1732
Ireland,IRL,2007,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,10347792251.0732
Ireland,IRL,2006,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-11922882337.2109
Ireland,IRL,2005,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-63917868531.5598
Ireland,IRL,2018,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,873265399.186944
Ireland,IRL,2017,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,5864131225.32598
Ireland,IRL,2016,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,1435693531.9981
Ireland,IRL,2015,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,11768910587.6068
Ireland,IRL,2014,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,11309428608.6504
Ireland,IRL,2013,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-4421079768.69143
Ireland,IRL,2012,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-8470278896.88909
Ireland,IRL,2011,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-17640396931.7028
Ireland,IRL,2010,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-41708608.810411
Ireland,IRL,2009,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,1033564682.86765
Ireland,IRL,2008,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,156764318.093523
Ireland,IRL,2007,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,16002103.4619688
Ireland,IRL,2006,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-111980963.272761
Ireland,IRL,2005,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-1776083297.96633
Ireland,IRL,2018,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-3990512434.70697
Ireland,IRL,2017,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-3495578455.9376
Ireland,IRL,2016,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-2985615283.41501
Ireland,IRL,2015,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-3706323668.8054
Ireland,IRL,2014,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-3643756240.82
Ireland,IRL,2013,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1849426479.97603
Ireland,IRL,2012,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1537419293.70038
Ireland,IRL,2011,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1692608064.78625
Ireland,IRL,2010,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1838768147.04184
Ireland,IRL,2009,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1837057336.55188
Ireland,IRL,2008,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1875542420.20711
Ireland,IRL,2007,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-1260555614.1982
Ireland,IRL,2006,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-593572000.509672
Ireland,IRL,2005,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,284977541.394466
Ireland,IRL,2018,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-60573909064.7619
Ireland,IRL,2017,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-28536636067.3555
Ireland,IRL,2016,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-6130452250.27342
Ireland,IRL,2015,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-1449555628.16023
Ireland,IRL,2014,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,179842079.961918
Ireland,IRL,2013,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,99980683.3854819
Ireland,IRL,2012,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-2555801920.39083
Ireland,IRL,2011,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-273173017.688041
Ireland,IRL,2010,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-827203041.269843
Ireland,IRL,2009,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-1754679987.4243
Ireland,IRL,2008,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,180438218.397177
Ireland,IRL,2007,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,155199941.806762
Ireland,IRL,2006,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,378505787.120406
Ireland,IRL,2005,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,417252788.237673
Ireland,IRL,2017,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,79150528040.495
Ireland,IRL,2014,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,64248984935.8513
Ireland,IRL,2013,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,52419591811.1631
Ireland,IRL,2012,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,46690380333.4703
Ireland,IRL,2011,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,44346619096.478
Ireland,IRL,2010,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,37896383393.4555
Ireland,IRL,2009,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,34577799420.7348
Ireland,IRL,2008,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,35914195296.513
Ireland,IRL,2007,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,30533648036.4266
Ireland,IRL,2006,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,23536665014.0085
Ireland,IRL,2005,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,20123909735.448
Ireland,IRL,2017,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,43.1650450263184
Ireland,IRL,2014,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,48.1585014076133
Ireland,IRL,2013,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,44.2731599650616
Ireland,IRL,2012,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,43.6348850289914
Ireland,IRL,2011,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,42.5540385640831
